ID,Trip_Order,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
'02191,"('Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Logan_pass_parking', 'Viriginia_falls_trail', 'StMary_falls_trail')",18660.0,2023-07-05 09:10:58,2023-07-05 16:21:43,430.75
'02201,"('Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Big_bend', 'Logan_pass_parking', 'Lunch_creek', 'Jackson_glac_overlook', 'Sun_point_parking', 'Wild_goose_island')",19995.0,2023-07-05 08:13:14,2023-07-05 16:53:14,520.0
'02211,"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Apgar_village', 'Apgar_campground')",20580.0,2023-07-05 07:56:45,2023-07-05 14:09:45,373.0
'02221,"('Avalanche_parking', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Apgar_VC_parking', 'Apgar_VC')",33097.0,2023-07-05 07:58:54,2023-07-05 23:56:20,957.4333333333333
'02231,"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_parking', 'Apgar_village')",6375.0,2023-07-05 07:45:43,2023-07-05 16:49:43,544.0
'02241,"('Rising_sun_boat_dock', 'Baring_falls_trail', 'Rising_sun_boat_dock', 'Rising_sun', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Many_glacier_trail')",23220.0,2023-07-05 09:55:39,2023-07-05 20:20:24,624.75
'02251,"('Apgar_VC_parking', 'Apgar_village')",15405.0,2023-07-05 09:04:44,2023-07-05 13:23:14,258.5
'02271,"('Apgar_VC_parking', 'Apgar_VC', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')",30612.0,2023-07-05 07:14:43,2023-07-05 17:29:51,615.1333333333333
'02281,"('Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Big_bend', 'Apgar_VC_parking', 'Apgar_VC')",18420.0,2023-07-05 07:53:02,2023-07-05 15:25:17,452.25
'02291,"('Apgar_VC_parking', 'Apgar_VC', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')",32147.0,2023-07-05 07:13:58,2023-07-05 23:01:26,947.4666666666667
'02301,"('Loop_parking', 'Big_bend', 'Logan_pass_parking', 'Sun_point_parking', 'Shuttle_Sun_point', 'Sun_point_parking', 'Logan_pass_parking', 'Apgar_village')",20400.0,2023-07-05 09:08:10,2023-07-05 15:42:10,394.0
'02321,"('Baring_falls_parking', 'Viriginia_falls_trail', 'StMary_falls_trail', 'St_mary_falls_parking', 'Baring_falls_parking', 'Sun_point_parking', 'Rising_sun_boat_dock', 'Rising_sun_picnic_area', 'St_mary_VC')",6323.0,2023-07-05 09:45:33,2023-07-05 14:54:27,308.9
'02331,"('Apgar_village', 'Loop_parking', 'Oberlin_bend', 'Logan_pass_parking', 'Lunch_creek_parking', 'Baring_falls_parking', 'Sun_point_parking', 'Rising_sun', 'St_mary_VC_parking')",20115.0,2023-07-05 08:03:37,2023-07-05 22:32:29,868.8666666666667
'02341,"('Loop_parking', 'Shuttle_Loop', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Loop_parking')",33105.0,2023-07-05 09:04:46,2023-07-05 18:50:16,585.5
'02351,"('Lake_macdonald_lodge', 'Logan_pass_parking', 'Gunsight_pass_trailhead', 'Jackson_glac_overlook', 'Gunsight_pass_trailhead', 'Baring_falls_parking', 'Baring_falls_trail', 'Wild_goose_island', 'St_mary_VC_parking', 'St_mary_VC')",7715.0,2023-07-05 08:42:14,2023-07-05 13:26:16,284.03333333333336
'02361,"('Apgar_VC_parking',)",18930.0,2023-07-05 08:25:45,2023-07-05 14:10:30,344.75
'02411,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_VC_parking')",26664.0,2023-07-05 07:33:07,2023-07-05 17:59:05,625.9666666666667
'02421,"('Apgar_VC_parking', 'Apgar_VC', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC_parking')",19770.0,2023-07-05 08:52:49,2023-07-05 15:30:34,397.75
'02431,"('Apgar_village', 'Big_bend', 'Logan_pass_parking', 'Lake_macdonald_lodge')",9688.0,2023-07-05 08:54:44,2023-07-05 16:59:34,484.8333333333333
'02441,"('Moose_country', 'Trail_of_Cedars', 'Lake_macdonald_lodge', 'Big_bend', 'Logan_pass_parking', 'Jackson_glac_overlook')",22350.0,2023-07-05 09:05:54,2023-07-05 17:05:24,479.5
'02451,"('Logan_pass_parking', 'Lunch_creek_parking', 'Sun_point_parking', 'Rising_sun_picnic_area', 'St_mary_VC_parking')",7126.0,2023-07-05 09:05:23,2023-07-05 12:04:53,179.5
'02461,"('Logan_pass_parking', 'Avalanche_parking')",15120.0,2023-07-05 08:19:37,2023-07-05 15:27:22,427.75
'02471,"('Lake_macdonald_lodge', 'Moose_country', 'Logan_pass_parking', 'Sun_point_parking', 'Shuttle_Sun_point', 'Baring_falls_trail', 'StMary_falls_trail', 'St_mary_falls_parking', 'Red_rock')",12151.0,2023-07-05 08:33:35,2023-07-05 16:07:05,453.5
'02481,"('Lake_macdonald_lodge', 'Loop_parking', 'Oberlin_bend', 'Logan_pass_parking')",2731.0,2023-07-05 08:51:24,2023-07-05 10:47:41,116.28333333333333
'02501,"('Big_bend', 'Siyeh_bend_trail')",23670.0,2023-07-05 08:44:16,2023-07-05 16:34:31,470.25
'02511,"('Apgar_village', 'Apgar_campground', 'Apgar_VC_parking', 'Apgar_campground')",20265.0,2023-07-05 07:40:56,2023-07-05 14:04:11,383.25
'02521,"('Apgar_VC_parking', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC_parking')",32835.0,2023-07-05 08:28:16,2023-07-05 20:34:41,726.4166666666666
'02531,"('Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Apgar_campground')",7980.0,2023-07-05 08:15:22,2023-07-06 01:09:49,1014.45
'02541,"('Avalanche_parking', 'Avalanche_trail', 'Trail_of_Cedars', 'Apgar_village')",19922.0,2023-07-05 08:11:34,2023-07-05 16:17:36,486.03333333333336
'02551,"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_parking', 'Logan_pass_parking', 'Sun_point_parking', 'Rising_sun', 'Rising_sun_boat_dock', 'Baring_falls_trail', 'Rising_sun_boat_dock', 'St_mary_VC_parking')",48269.0,2023-07-05 09:27:54,2023-07-06 02:10:09,1002.25
'03031,"('St_mary_VC_parking', 'Rising_sun_boat_dock', 'Shuttle_Rising_Sun', 'Shuttle_St_mary_falls', 'Shuttle_Logan_pass', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'St_mary_VC_parking')",16755.0,2023-07-06 11:43:11,2023-07-06 19:01:56,438.75
'03041,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_village', 'Apgar_VC_parking')",11475.0,2023-07-05 07:56:04,2023-07-05 14:06:34,370.5
'03101,"('Logan_pass_VC', 'Hidden_lake_overlook')",4665.0,2023-07-06 12:42:17,2023-07-06 14:03:02,80.75
'03131,"('Siyeh_bend_trail',)",4305.0,2023-07-05 10:43:34,2023-07-05 11:55:19,71.75
'03161,"('Rising_sun_boat_dock', 'Sun_point_parking', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'St_mary_VC_parking')",12276.0,2023-07-06 10:38:00,2023-07-06 15:05:36,267.6
'03191,"('St_mary_VC', 'St_mary_VC_parking', 'St_mary_VC', 'St_mary_VC_parking', 'Many_glacier_trail')",23170.0,2023-07-06 12:07:51,2023-07-06 19:21:16,433.4166666666667
'03201,"('Sun_point_parking', 'Shuttle_St_mary_falls', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking')",13210.0,2023-07-06 12:49:39,2023-07-06 17:54:19,304.6666666666667
'03311,"('Logan_pass_parking', 'Lunch_creek_parking', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Many_glacier_trail')",48973.0,2023-07-05 08:08:36,2023-07-06 01:08:34,1019.9666666666667
'03411,"('Sun_point_parking', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Rising_sun_boat_dock', 'Shuttle_Rising_Sun')",5444.0,2023-07-06 12:58:01,2023-07-06 15:17:16,139.25
'03471,"('Rising_sun_boat_dock', 'Sun_point_parking', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass')",14781.0,2023-07-06 13:12:22,2023-07-06 18:21:28,309.1
'0355,"('Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_parking', 'Loop_parking', 'Red_rock', 'Apgar_VC_parking')",3533.0,2023-07-12 17:44:46,2023-07-12 20:35:09,170.38333333333333
'03551,"('Rising_sun_boat_dock', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Sun_point_parking')",11910.0,2023-07-06 11:28:16,2023-07-06 16:41:46,313.5
'04051,"('Lake_macdonald_lodge', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_Loop')",8025.0,2023-07-07 15:39:45,2023-07-07 19:33:15,233.5
'04301,"('Loop_parking', 'Big_bend', 'Logan_pass_parking', 'Sun_point_parking', 'Shuttle_Sun_point', 'Sun_point_parking', 'Logan_pass_parking', 'Apgar_village')",20400.0,2023-07-05 09:08:10,2023-07-05 15:42:10,394.0
'05011,"('Apgar_VC_parking', 'Big_bend', 'Sun_point_parking')",1620.0,2023-07-10 09:07:28,2023-07-10 12:07:02,179.56666666666666
'05041,"('Avalanche_parking', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking')",9150.0,2023-07-10 07:57:06,2023-07-10 10:49:21,172.25
'05071,"('Big_bend', 'Logan_pass_parking', 'Lake_macdonald_lodge', 'Moose_country', 'Lake_macdonald_lodge')",18375.0,2023-07-10 11:01:59,2023-07-10 18:40:29,458.5
'05081,"('Logan_pass_parking', 'Many_glacier_trail', 'Red_rock', 'Apgar_VC')",12255.0,2023-07-10 10:24:08,2023-07-10 18:54:19,510.18333333333334
'05091,"('Trail_of_Cedars', 'Loop_parking', 'Loop_highline_grinnell_glac', 'Loop_parking', 'Logan_pass_parking')",2864.0,2023-07-10 09:05:40,2023-07-10 12:45:40,220.0
'05121,"('Apgar_VC_parking', 'Lake_macdonald_lodge', 'Moose_country', 'Red_rock', 'Big_bend', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_parking')",14483.0,2023-07-10 08:38:05,2023-07-10 16:44:58,486.8833333333333
'05131,"('Avalanche_parking', 'Loop_parking', 'St_mary_VC_parking', 'St_mary_falls_parking', 'Baring_falls_parking', 'Baring_falls_trail', 'StMary_falls_trail', 'Viriginia_falls_trail', 'Baring_falls_trail', 'Baring_falls_parking', 'Sun_point_parking', 'Apgar_VC_parking')",9975.0,2023-07-10 07:58:20,2023-07-10 17:05:50,547.5
'05141,"('Lake_macdonald_lodge', 'Moose_country', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Loop_parking', 'Logan_pass_parking', 'Apgar_village')",10881.0,2023-07-10 09:48:07,2023-07-10 17:06:28,438.35
'05171,"('Apgar_VC_parking', 'Apgar_village', 'Moose_country', 'Logan_pass_parking', 'Big_bend', 'Lake_macdonald_lodge', 'Apgar_VC_parking', 'Apgar_campground')",12570.0,2023-07-10 09:12:38,2023-07-10 16:03:23,410.75
'05211,"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Apgar_village', 'Apgar_campground')",20580.0,2023-07-05 07:56:45,2023-07-05 14:09:45,373.0
'05221,"('Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Big_bend', 'Apgar_village')",5178.0,2023-07-11 11:49:01,2023-07-11 15:12:46,203.75
'05231,"('Apgar_VC_parking', 'Moose_country', 'Loop_parking', 'Oberlin_bend', 'Logan_pass_parking', 'Many_glacier_trail')",16500.0,2023-07-10 08:22:37,2023-07-10 15:50:07,447.5
'05251,"('Logan_pass_parking', 'Oberlin_bend', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Gunsight_pass_trailhead', 'St_mary_falls_parking', 'Viriginia_falls_trail')",12930.0,2023-07-10 09:31:32,2023-07-10 14:31:17,299.75
'05261,"('Logan_pass_parking', 'Lunch_creek', 'Siyeh_bend_trail', 'Siyeh_bend_parking', 'Rising_sun_boat_dock')",13261.0,2023-07-10 09:36:29,2023-07-10 15:23:59,347.5
'05291,"('Loop_parking', 'Loop_highline_grinnell_glac', 'Loop_parking', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')",30690.0,2023-07-10 08:18:48,2023-07-10 17:03:48,525.0
'05311,"('Avalanche_parking', 'Trail_of_Cedars', 'Apgar_VC_parking', 'Apgar_VC')",46690.0,2023-07-10 07:53:46,2023-07-11 01:25:11,1051.4166666666667
'05331,"('St_mary_VC_parking',)",600.0,2023-07-06 09:38:30,2023-07-06 09:48:30,10.0
'05341,"('Sun_point_parking', 'Shuttle_Sun_point', 'Baring_falls_to_sun_point', 'Baring_falls_trail', 'Sun_point_parking', 'St_mary_VC', 'St_mary_VC_parking', 'Logan_pass_parking', 'Trail_of_Cedars', 'Avalanche_parking', 'Trail_of_Cedars')",6389.0,2023-07-10 11:35:03,2023-07-10 15:48:47,253.73333333333332
'05351,"('St_mary_VC_parking',)",420.0,2023-07-06 09:35:43,2023-07-06 09:42:43,7.0
'05361,"('Loop_parking', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Many_glacier_trail')",10335.0,2023-07-10 07:53:31,2023-07-10 12:56:16,302.75
'05401,"('Moose_country', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Big_bend', 'Many_glacier_trail', 'Apgar_village')",16288.0,2023-07-10 08:38:10,2023-07-10 21:04:38,746.4666666666667
'05441,"('Apgar_village', 'Gunsight_pass_trailhead', 'Many_glacier_trail')",6960.0,2023-07-10 09:34:19,2023-07-10 14:06:35,272.26666666666665
'05451,"('Logan_pass_parking', 'Lunch_creek_parking', 'Sun_point_parking', 'Rising_sun_picnic_area', 'St_mary_VC_parking')",7126.0,2023-07-05 09:05:23,2023-07-05 12:04:53,179.5
'05461,"('Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Red_rock')",8156.0,2023-07-10 09:22:51,2023-07-10 13:40:02,257.18333333333334
'05511,"('St_mary_falls_parking', 'Viriginia_falls_trail', 'StMary_falls_trail', 'St_mary_falls_parking', 'Jackson_glac_overlook', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_parking')",18809.0,2023-07-10 10:47:08,2023-07-10 17:00:08,373.0
'05541,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_VC_parking', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'St_mary_VC_parking', 'Wild_goose_island', 'Jackson_glac_overlook', 'Shuttle_Jackson_glac_overlook', 'Jackson_glac_overlook', 'Shuttle_Jackson_glac_overlook', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Jackson_glac_overlook', 'Lunch_creek', 'Lunch_creek_parking', 'Apgar_VC_parking', 'Apgar_VC', 'Apgar_village', 'Apgar_VC_parking')",14497.0,2023-07-10 08:19:54,2023-07-10 17:11:36,531.7
'06021,"('Apgar_VC_parking', 'Lake_macdonald_lodge', 'St_mary_VC_parking')",2685.0,2023-07-11 11:13:46,2023-07-11 13:58:16,164.5
'06041,"('Trail_of_Cedars', 'Loop_parking', 'Logan_pass_parking', 'Trail_of_Cedars')",10740.0,2023-07-11 11:39:04,2023-07-11 16:29:04,290.0
'06061,"('Trail_of_Cedars', 'Logan_pass_parking', 'Sun_point_parking', 'Wild_goose_island', 'St_mary_VC_parking')",1416.0,2023-07-11 10:48:26,2023-07-11 12:43:29,115.05
'06111,"('Lake_macdonald_lodge', 'Moose_country', 'Avalanche_parking', 'Red_rock', 'Big_bend', 'Logan_pass_parking')",1905.0,2023-07-11 11:56:32,2023-07-11 13:56:32,120.0
'06131,"('Apgar_campground', 'Loop_parking', 'Logan_pass_parking', 'Wild_goose_island')",1980.0,2023-07-11 11:32:45,2023-07-11 13:46:45,134.0
'06151,"('Lake_macdonald_lodge',)",345.0,2023-07-11 11:48:49,2023-07-11 11:54:34,5.75
'06171,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_village', 'Apgar_VC_parking', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')",14365.0,2023-07-11 10:13:10,2023-07-11 16:40:49,387.65
'06181,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking', 'Red_rock', 'Loop_parking', 'Baring_falls_trail')",4926.0,2023-07-11 11:11:22,2023-07-11 15:46:33,275.18333333333334
'06261,"('Logan_pass_parking', 'Jackson_glac_overlook', 'Gunsight_pass_trailhead')",8416.0,2023-07-11 14:39:48,2023-07-11 17:10:03,150.25
